forecast_issuance,forecast_time,kcfs
10/19/2014 14:02,10/24/2014 9:00,0.025
10/19/2014 14:02,10/24/2014 10:00,0.025
10/19/2014 14:02,10/24/2014 11:00,0.025
10/19/2014 14:02,10/24/2014 12:00,0.025
10/19/2014 14:02,10/24/2014 13:00,-9999
10/19/2014 14:02,10/24/2014 14:00,-9999
10/19/2014 14:02,10/24/2014 15:00,-9999
10/19/2014 14:02,10/24/2014 16:00,-9999
10/19/2014 14:02,10/24/2014 17:00,-9999
10/19/2014 14:02,10/24/2014 18:00,-9999
10/19/2014 14:02,10/24/2014 19:00,-9999
10/19/2014 14:02,10/24/2014 20:00,-9999
10/19/2014 14:02,10/24/2014 21:00,-9999
10/19/2014 14:02,10/24/2014 22:00,-9999
10/19/2014 14:02,10/24/2014 23:00,-9999
